track_uri,term,index,as_of_date
spotify:track:7hCQ0E8STlIC4EVgbW5x3h,short_term,23,2023-10-04
spotify:track:4H65EdACzwqV8sTt3dDyA0,short_term,24,2023-10-04
spotify:track:0s8RXkQW9lwGEV6WlG8KDq,short_term,25,2023-10-04
spotify:track:51vRumtqbkNW9wrKfESwfu,short_term,26,2023-10-04
spotify:track:4Cyf87ul1le0xTWRFBoYd7,short_term,27,2023-10-04
spotify:track:3fcDHjyxOQoGV4UuMdagu0,short_term,28,2023-10-04
spotify:track:2avdbiswb0d5AFmyyz68xP,short_term,29,2023-10-04
spotify:track:4xjVP2Vogo0C72o6Nevq0W,short_term,30,2023-10-04
spotify:track:4xtgQGbQnII1buKgl5fguT,short_term,31,2023-10-04
spotify:track:5yREbqEnoqMRuIOQ60t6as,short_term,32,2023-10-04
spotify:track:1HnJhU3MhAnRQzdkFm6xQr,short_term,33,2023-10-04
spotify:track:1wcr8DjnN59Awev8nnKpQ4,short_term,34,2023-10-04
spotify:track:37ZtpRBkHcaq6hHy0X98zn,short_term,35,2023-10-04
spotify:track:43Pmqpiw4zFY77pT5QdxQ8,short_term,36,2023-10-04
spotify:track:5Z0gyPr6idyscwLribVpFH,short_term,37,2023-10-04
spotify:track:70t7Q6AYG6ZgTYmJWcnkUM,short_term,38,2023-10-04
spotify:track:02wk5BttM0QL38ERjLPQJB,short_term,39,2023-10-04
spotify:track:0FfqyjhB6Kspvit1oOo7ax,short_term,40,2023-10-04
spotify:track:0IkWksfw3Qxob96bjFKhyF,short_term,41,2023-10-04
spotify:track:0JL7DoEqAUcOntWmBuOSdh,short_term,42,2023-10-04
spotify:track:0XuepwFJUcKN8T5zTqoP0F,short_term,43,2023-10-04
spotify:track:0YJ9FWWHn9EfnN0lHwbzvV,short_term,44,2023-10-04
spotify:track:0Z2DbHevn9qtSKAWcYB2tM,short_term,45,2023-10-04
spotify:track:0aUNIY0nITYfGH1ooJBRvR,short_term,46,2023-10-04
spotify:track:0dRSOmb7pqkkmjXCu5BYbe,short_term,47,2023-10-04
spotify:track:0iuZMy88H6vxDA2oaJNhJg,short_term,48,2023-10-04
spotify:track:0jvZ9caE53ubCQXMki6W23,short_term,49,2023-10-04
spotify:track:0o9zmvc5f3EFApU52PPIyW,short_term,50,2023-10-04
spotify:track:24nK8tW7Pt3Inh2utttuoG,long_term,1,2023-10-01
spotify:track:1XnpzbOGptRwfJhZgLbmSr,long_term,2,2023-10-01
spotify:track:3dbLT62Cvs46Ju7a8gpr36,long_term,3,2023-10-01
spotify:track:4SFknyjLcyTLJFPKD2m96o,long_term,4,2023-10-01
spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,long_term,5,2023-10-01
spotify:track:0ZeGfEAL5Rl4pd5LZBGuEK,long_term,6,2023-10-01
spotify:track:7qq0EOPW4RRlqdvMBmdd73,long_term,7,2023-10-01
spotify:track:6hvczQ05jc1yGlp9zhb95V,long_term,8,2023-10-01
spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,long_term,9,2023-10-01
spotify:track:1VjIS4qoyD6JS2rNZQgE00,long_term,10,2023-10-01
spotify:track:6u0pZe0Uv7GBR0iKptfWRf,long_term,11,2023-10-01
spotify:track:1exnDFdC34GyBcaLt9ZJfX,long_term,12,2023-10-01
spotify:track:5HiSc2ZCGn8L3cH3qSwzBT,long_term,13,2023-10-01
spotify:track:5QGooKayQPVZMUDc8Qt3Dm,long_term,14,2023-10-01
spotify:track:4BSluGpjdLQihMmKgHXMxp,long_term,15,2023-10-01
spotify:track:4as4XEOR03oGm1STUKl6pa,long_term,16,2023-10-01
spotify:track:37ZtpRBkHcaq6hHy0X98zn,long_term,17,2023-10-01
spotify:track:6mavVLsxaa4YcPje9qZKcf,long_term,18,2023-10-01
spotify:track:7CZRguMolNqIobnXxpV735,long_term,19,2023-10-01
spotify:track:1t2qYCAjUAoGfeFeoBlK51,long_term,20,2023-10-01
spotify:track:2ezKXygNO30pXyDQXkm6oD,long_term,21,2023-10-01
spotify:track:64iDjAuWDogVhuoWhKklF9,long_term,22,2023-10-01
spotify:track:6rcn967QN5JtkPOBDwYIuT,long_term,23,2023-10-01
spotify:track:3OC2C8IpFhbUJTeMe55QYn,long_term,24,2023-10-01
spotify:track:16BS342F89MDqouSxgLaUK,long_term,25,2023-10-01
spotify:track:0yB4jrSwN0bFtFRDR5vyMj,long_term,26,2023-10-01
spotify:track:1OBb2wZMXKNmtdyyejLIyL,long_term,27,2023-10-01
spotify:track:46wDG6evLn2iPoQ0F8CUWk,long_term,28,2023-10-01
spotify:track:0U9jNoTJeTxXToakhsb7pV,long_term,29,2023-10-01
spotify:track:56Yxkm62GtEpnPyG7TvwLY,long_term,30,2023-10-01
spotify:track:26EM9sZnQkLLQxixGd88KE,long_term,31,2023-10-01
spotify:track:5vCuawHQ8Poch1odz9JDpB,long_term,32,2023-10-01
spotify:track:5Z4aqpT39KpY8gbHoJWdou,long_term,33,2023-10-01
spotify:track:0lYtIvI7bO51PZSeK22Mbz,long_term,34,2023-10-01
spotify:track:1TUkEXQrskATO9SoB4QMUN,long_term,35,2023-10-01
spotify:track:405SQUJdQut02dxtuQ0CZ3,long_term,36,2023-10-01
spotify:track:6ZQmJVUuXk1Q27d8vkmgm8,long_term,37,2023-10-01
spotify:track:2hJS7BdEaH9Jo8MeJujsHT,long_term,38,2023-10-01
spotify:track:3JBnDOUd18QKjDqSYuOfpm,long_term,39,2023-10-01
spotify:track:0nwTMzpatarzvLvtwwzdCt,long_term,40,2023-10-01
spotify:track:5xrtzzzikpG3BLbo4q1Yul,long_term,41,2023-10-01
spotify:track:6NEoeBLQbOMw92qMeLfI40,long_term,42,2023-10-01
spotify:track:37LhFxchiyAJVop5JgRZgY,long_term,43,2023-10-01
spotify:track:5elW2CKSoqjYoJ32AGDxf1,long_term,44,2023-10-01
spotify:track:2ujA6F1cpk3m8lsPE5aKua,long_term,45,2023-10-01
spotify:track:2iW0q5jJJT5HKlIs25AAgv,long_term,46,2023-10-01
spotify:track:3QdjLOemIcMZovVOnvJP7P,long_term,47,2023-10-01
spotify:track:308Ir17KlNdlrbVLHWhlLe,long_term,48,2023-10-01
spotify:track:3cGp1jXxLReLKz7QgVbWZR,long_term,49,2023-10-01
spotify:track:13MF2TYuyfITClL1R2ei6e,long_term,50,2023-10-01
spotify:track:3q5qpprtugUIEPExuI7tRD,medium_term,1,2023-10-01
spotify:track:1ULdASrNy5rurl1TZfFaMP,medium_term,2,2023-10-01
spotify:track:7eBpUuPnDTfbeP1P4P93CS,medium_term,3,2023-10-01
spotify:track:1o844wI52S3TjXGBwvGcc7,medium_term,4,2023-10-01
spotify:track:0mlxHb4jbPr1PUBUv0WHRS,medium_term,5,2023-10-01
spotify:track:46wDG6evLn2iPoQ0F8CUWk,medium_term,6,2023-10-01
spotify:track:3dbLT62Cvs46Ju7a8gpr36,medium_term,7,2023-10-01
spotify:track:6nICBdDevG4NZysIqDFPEa,medium_term,8,2023-10-01
spotify:track:0nwTMzpatarzvLvtwwzdCt,medium_term,9,2023-10-01
spotify:track:6stcJnJHPO8RrYx5LLz5OP,medium_term,10,2023-10-01
spotify:track:3cGp1jXxLReLKz7QgVbWZR,medium_term,11,2023-10-01
spotify:track:3r8RuvgbX9s7ammBn07D3W,medium_term,12,2023-10-01
spotify:track:2TZTpkpnDIKUOfU6riqCfE,medium_term,13,2023-10-01
spotify:track:4sRQg2aoec0VIvQ7GZPGMy,medium_term,14,2023-10-01
spotify:track:1IgRQvTqj7BKjNWRzjFEE0,medium_term,15,2023-10-01
spotify:track:4hfF0FOFcaiOtwY3NP5hnv,medium_term,16,2023-10-01
spotify:track:56Yxkm62GtEpnPyG7TvwLY,medium_term,17,2023-10-01
spotify:track:4wQDjZtXjsFtU3BLSiIH4t,medium_term,18,2023-10-01
spotify:track:3OC2C8IpFhbUJTeMe55QYn,medium_term,19,2023-10-01
spotify:track:5QGooKayQPVZMUDc8Qt3Dm,medium_term,20,2023-10-01
spotify:track:1abAIeSQCbdPcxWgiwDOmL,medium_term,21,2023-10-01
spotify:track:2nfluhFVrO5OBXPzRWlwlz,medium_term,22,2023-10-01
spotify:track:3UKKwGrpWWamc0XNSKXjmz,medium_term,23,2023-10-01
spotify:track:396FqjKmViUZ92Wmm4rx3i,medium_term,24,2023-10-01
spotify:track:5f2CcxzZoW7hNs1O8NhG6y,medium_term,25,2023-10-01
spotify:track:6TBJkXHPhu3EsMk1bshwuI,medium_term,26,2023-10-01
spotify:track:5ICowHre7VraSKaRw3do8N,medium_term,27,2023-10-01
spotify:track:3h7WIL3B6nP3171zl6HWj8,medium_term,28,2023-10-01
spotify:track:4BSluGpjdLQihMmKgHXMxp,medium_term,29,2023-10-01
spotify:track:0XuepwFJUcKN8T5zTqoP0F,medium_term,30,2023-10-01
spotify:track:6LGcOydwjfaquaRgJwlPkK,medium_term,31,2023-10-01
spotify:track:2oBMZYteeO8DyXV9gDx6Za,medium_term,32,2023-10-01
spotify:track:73pehvxZUb87PhgyJJpTlw,medium_term,33,2023-10-01
spotify:track:5elW2CKSoqjYoJ32AGDxf1,medium_term,34,2023-10-01
spotify:track:0rTXn4ovXalJGkJMx5hsnX,medium_term,35,2023-10-01
spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,medium_term,36,2023-10-01
spotify:track:58ItBuVuKc03DvqSeZFnH1,medium_term,37,2023-10-01
spotify:track:4OtVQ2ZxS7yigIjGz5yKg1,medium_term,38,2023-10-01
spotify:track:5DZdCgnX9xAj59X6X7cQBs,medium_term,39,2023-10-01
spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,medium_term,40,2023-10-01
spotify:track:3zhbXKFjUDw40pTYyCgt1Y,medium_term,41,2023-10-01
spotify:track:7CZRguMolNqIobnXxpV735,medium_term,42,2023-10-01
spotify:track:0a4MMyCrzT0En247IhqZbD,medium_term,43,2023-10-01
spotify:track:1117juaaAkSIUsQxTmmcKM,medium_term,44,2023-10-01
spotify:track:0IGUXY4JbK18bu9oD4mPIm,medium_term,45,2023-10-01
spotify:track:4OSVR8gq2l3ceJiXNR7iiM,medium_term,46,2023-10-01
spotify:track:6l1dTAhX7P6EKvA11NLNuW,medium_term,47,2023-10-01
spotify:track:7ixVW7RobslvMrvlzHYLha,medium_term,48,2023-10-01
spotify:track:308Ir17KlNdlrbVLHWhlLe,medium_term,49,2023-10-01
spotify:track:6P3CtlzTKLxcNYGOS3es8m,medium_term,50,2023-10-01
spotify:track:3OHfY25tqY28d16oZczHc8,short_term,1,2023-10-01
spotify:track:1qosh64U6CR5ki1g1Rf2dZ,short_term,2,2023-10-01
spotify:track:7ovUcF5uHTBRzUpB6ZOmvt,short_term,3,2023-10-01
spotify:track:03kCR9HZpX5muU7D8xYPOL,short_term,4,2023-10-01
spotify:track:0FGeJSm4Iix7OdvjvENrwx,short_term,5,2023-10-01
spotify:track:1qNk7XPTbyuO4bsDl0T6nN,short_term,6,2023-10-01
spotify:track:1rxoyGj1QuPoVi8fOft1Kt,short_term,7,2023-10-01
spotify:track:2fJ70dRX7J4jiVxKUQQp7C,short_term,8,2023-10-01
spotify:track:2vzn8usBcuNL93DnTjEK0z,short_term,9,2023-10-01
spotify:track:347PJwH4XqRbeaKaIW9sX3,short_term,10,2023-10-01
spotify:track:3QSjVPObHxuAJc3E5nrjRn,short_term,11,2023-10-01
spotify:track:3YdqewCLgGsFhruA3EhILy,short_term,12,2023-10-01
spotify:track:3an1JVi8OsE0aG6dMS4Pes,short_term,13,2023-10-01
spotify:track:4VSg5K1hnbmIg4PwRdY6wV,short_term,14,2023-10-01
spotify:track:69kOkLUCkxIZYexIgSG8rq,short_term,15,2023-10-01
spotify:track:7hCQ0E8STlIC4EVgbW5x3h,short_term,16,2023-10-01
spotify:track:0s8RXkQW9lwGEV6WlG8KDq,short_term,17,2023-10-01
spotify:track:4xjVP2Vogo0C72o6Nevq0W,short_term,18,2023-10-01
spotify:track:37ZtpRBkHcaq6hHy0X98zn,short_term,19,2023-10-01
spotify:track:1wcr8DjnN59Awev8nnKpQ4,short_term,20,2023-10-01
spotify:track:5yREbqEnoqMRuIOQ60t6as,short_term,21,2023-10-01
spotify:track:02wk5BttM0QL38ERjLPQJB,short_term,22,2023-10-01
spotify:track:0FfqyjhB6Kspvit1oOo7ax,short_term,23,2023-10-01
spotify:track:0JL7DoEqAUcOntWmBuOSdh,short_term,24,2023-10-01
spotify:track:0XuepwFJUcKN8T5zTqoP0F,short_term,25,2023-10-01
spotify:track:0YJ9FWWHn9EfnN0lHwbzvV,short_term,26,2023-10-01
spotify:track:0Z2DbHevn9qtSKAWcYB2tM,short_term,27,2023-10-01
spotify:track:0aUNIY0nITYfGH1ooJBRvR,short_term,28,2023-10-01
spotify:track:0iuZMy88H6vxDA2oaJNhJg,short_term,29,2023-10-01
spotify:track:0jd4aa9XgV5eom0ez0WBrD,short_term,30,2023-10-01
spotify:track:0o9zmvc5f3EFApU52PPIyW,short_term,31,2023-10-01
spotify:track:0qJtV82bKOgB2kvfa8IrZp,short_term,32,2023-10-01
spotify:track:1117juaaAkSIUsQxTmmcKM,short_term,33,2023-10-01
spotify:track:14jjsKr5HwNhZ18MJR5hYn,short_term,34,2023-10-01
spotify:track:14sD1EmQ20kSJY3P0M82MY,short_term,35,2023-10-01
spotify:track:1IWNylpZ477gIVUDpJL66u,short_term,36,2023-10-01
spotify:track:1IbpTcFDHRD87cGQOhVCDP,short_term,37,2023-10-01
spotify:track:1Ng4tk8lYfiwXbw4t8gdA2,short_term,38,2023-10-01
spotify:track:1QFw2xxyQtgKjlrMCEqsNj,short_term,39,2023-10-01
spotify:track:1Rrj7KyS2R6SP9CQMDJW1w,short_term,40,2023-10-01
spotify:track:1TF9k6wfT1rkHnRp1AqAum,short_term,41,2023-10-01
spotify:track:1TXhBe3DnaOFc7onTbEoiB,short_term,42,2023-10-01
spotify:track:1d6xaY4JvvqTWfgCeJAtWa,short_term,43,2023-10-01
spotify:track:1rY7zvbYYWaj1OVa3YlwLv,short_term,44,2023-10-01
spotify:track:1vRnOlS6Hei11RiUkKCXkO,short_term,45,2023-10-01
spotify:track:1xWVYPdaLm909DbFmuPGOR,short_term,46,2023-10-01
spotify:track:1xaLJbuJr6efSW8MFA7vTu,short_term,47,2023-10-01
spotify:track:1zd35Y44Blc1CwwVbW3Qnk,short_term,48,2023-10-01
spotify:track:2ApfJvLr7RbhJl6NOVhEu6,short_term,49,2023-10-01
spotify:track:2CC7fLFEcJBrO82NUwi9Op,short_term,50,2023-10-01
spotify:track:24nK8tW7Pt3Inh2utttuoG,long_term,1,2023-09-28
spotify:track:1XnpzbOGptRwfJhZgLbmSr,long_term,2,2023-09-28
spotify:track:3dbLT62Cvs46Ju7a8gpr36,long_term,3,2023-09-28
spotify:track:4SFknyjLcyTLJFPKD2m96o,long_term,4,2023-09-28
spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,long_term,5,2023-09-28
spotify:track:0ZeGfEAL5Rl4pd5LZBGuEK,long_term,6,2023-09-28
spotify:track:6u0pZe0Uv7GBR0iKptfWRf,long_term,7,2023-09-28
spotify:track:7qq0EOPW4RRlqdvMBmdd73,long_term,8,2023-09-28
spotify:track:6hvczQ05jc1yGlp9zhb95V,long_term,9,2023-09-28
spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,long_term,10,2023-09-28
spotify:track:1VjIS4qoyD6JS2rNZQgE00,long_term,11,2023-09-28
spotify:track:1exnDFdC34GyBcaLt9ZJfX,long_term,12,2023-09-28
spotify:track:5HiSc2ZCGn8L3cH3qSwzBT,long_term,13,2023-09-28
spotify:track:5QGooKayQPVZMUDc8Qt3Dm,long_term,14,2023-09-28
spotify:track:4BSluGpjdLQihMmKgHXMxp,long_term,15,2023-09-28
spotify:track:4as4XEOR03oGm1STUKl6pa,long_term,16,2023-09-28
spotify:track:37ZtpRBkHcaq6hHy0X98zn,long_term,17,2023-09-28
spotify:track:6mavVLsxaa4YcPje9qZKcf,long_term,18,2023-09-28
spotify:track:7CZRguMolNqIobnXxpV735,long_term,19,2023-09-28
spotify:track:1t2qYCAjUAoGfeFeoBlK51,long_term,20,2023-09-28
spotify:track:0yB4jrSwN0bFtFRDR5vyMj,long_term,21,2023-09-28
spotify:track:2ezKXygNO30pXyDQXkm6oD,long_term,22,2023-09-28
spotify:track:64iDjAuWDogVhuoWhKklF9,long_term,23,2023-09-28
spotify:track:6rcn967QN5JtkPOBDwYIuT,long_term,24,2023-09-28
spotify:track:3OC2C8IpFhbUJTeMe55QYn,long_term,25,2023-09-28
spotify:track:16BS342F89MDqouSxgLaUK,long_term,26,2023-09-28
spotify:track:1OBb2wZMXKNmtdyyejLIyL,long_term,27,2023-09-28
spotify:track:46wDG6evLn2iPoQ0F8CUWk,long_term,28,2023-09-28
spotify:track:0U9jNoTJeTxXToakhsb7pV,long_term,29,2023-09-28
spotify:track:26EM9sZnQkLLQxixGd88KE,long_term,30,2023-09-28
spotify:track:56Yxkm62GtEpnPyG7TvwLY,long_term,31,2023-09-28
spotify:track:5vCuawHQ8Poch1odz9JDpB,long_term,32,2023-09-28
spotify:track:5Z4aqpT39KpY8gbHoJWdou,long_term,33,2023-09-28
spotify:track:0lYtIvI7bO51PZSeK22Mbz,long_term,34,2023-09-28
spotify:track:1TUkEXQrskATO9SoB4QMUN,long_term,35,2023-09-28
spotify:track:405SQUJdQut02dxtuQ0CZ3,long_term,36,2023-09-28
spotify:track:6ZQmJVUuXk1Q27d8vkmgm8,long_term,37,2023-09-28
spotify:track:2hJS7BdEaH9Jo8MeJujsHT,long_term,38,2023-09-28
spotify:track:3JBnDOUd18QKjDqSYuOfpm,long_term,39,2023-09-28
spotify:track:0nwTMzpatarzvLvtwwzdCt,long_term,40,2023-09-28
spotify:track:5xrtzzzikpG3BLbo4q1Yul,long_term,41,2023-09-28
spotify:track:37LhFxchiyAJVop5JgRZgY,long_term,42,2023-09-28
spotify:track:5elW2CKSoqjYoJ32AGDxf1,long_term,43,2023-09-28
spotify:track:6NEoeBLQbOMw92qMeLfI40,long_term,44,2023-09-28
spotify:track:2iW0q5jJJT5HKlIs25AAgv,long_term,45,2023-09-28
spotify:track:2ujA6F1cpk3m8lsPE5aKua,long_term,46,2023-09-28
spotify:track:3QdjLOemIcMZovVOnvJP7P,long_term,47,2023-09-28
spotify:track:13MF2TYuyfITClL1R2ei6e,long_term,48,2023-09-28
spotify:track:3cGp1jXxLReLKz7QgVbWZR,long_term,49,2023-09-28
spotify:track:308Ir17KlNdlrbVLHWhlLe,long_term,50,2023-09-28
spotify:track:3q5qpprtugUIEPExuI7tRD,medium_term,1,2023-09-28
spotify:track:1ULdASrNy5rurl1TZfFaMP,medium_term,2,2023-09-28
spotify:track:7eBpUuPnDTfbeP1P4P93CS,medium_term,3,2023-09-28
spotify:track:1o844wI52S3TjXGBwvGcc7,medium_term,4,2023-09-28
spotify:track:0mlxHb4jbPr1PUBUv0WHRS,medium_term,5,2023-09-28
spotify:track:46wDG6evLn2iPoQ0F8CUWk,medium_term,6,2023-09-28
spotify:track:3dbLT62Cvs46Ju7a8gpr36,medium_term,7,2023-09-28
spotify:track:1IgRQvTqj7BKjNWRzjFEE0,medium_term,8,2023-09-28
spotify:track:6nICBdDevG4NZysIqDFPEa,medium_term,9,2023-09-28
spotify:track:6stcJnJHPO8RrYx5LLz5OP,medium_term,10,2023-09-28
spotify:track:0nwTMzpatarzvLvtwwzdCt,medium_term,11,2023-09-28
spotify:track:3cGp1jXxLReLKz7QgVbWZR,medium_term,12,2023-09-28
spotify:track:3r8RuvgbX9s7ammBn07D3W,medium_term,13,2023-09-28
spotify:track:2TZTpkpnDIKUOfU6riqCfE,medium_term,14,2023-09-28
spotify:track:4sRQg2aoec0VIvQ7GZPGMy,medium_term,15,2023-09-28
spotify:track:4hfF0FOFcaiOtwY3NP5hnv,medium_term,16,2023-09-28
spotify:track:4wQDjZtXjsFtU3BLSiIH4t,medium_term,17,2023-09-28
spotify:track:56Yxkm62GtEpnPyG7TvwLY,medium_term,18,2023-09-28
spotify:track:3OC2C8IpFhbUJTeMe55QYn,medium_term,19,2023-09-28
spotify:track:5QGooKayQPVZMUDc8Qt3Dm,medium_term,20,2023-09-28
spotify:track:1abAIeSQCbdPcxWgiwDOmL,medium_term,21,2023-09-28
spotify:track:2nfluhFVrO5OBXPzRWlwlz,medium_term,22,2023-09-28
spotify:track:3UKKwGrpWWamc0XNSKXjmz,medium_term,23,2023-09-28
spotify:track:5f2CcxzZoW7hNs1O8NhG6y,medium_term,24,2023-09-28
spotify:track:6TBJkXHPhu3EsMk1bshwuI,medium_term,25,2023-09-28
spotify:track:5ICowHre7VraSKaRw3do8N,medium_term,26,2023-09-28
spotify:track:4BSluGpjdLQihMmKgHXMxp,medium_term,27,2023-09-28
spotify:track:396FqjKmViUZ92Wmm4rx3i,medium_term,28,2023-09-28
spotify:track:3h7WIL3B6nP3171zl6HWj8,medium_term,29,2023-09-28
spotify:track:0XuepwFJUcKN8T5zTqoP0F,medium_term,30,2023-09-28
spotify:track:6LGcOydwjfaquaRgJwlPkK,medium_term,31,2023-09-28
spotify:track:0rTXn4ovXalJGkJMx5hsnX,medium_term,32,2023-09-28
spotify:track:2oBMZYteeO8DyXV9gDx6Za,medium_term,33,2023-09-28
spotify:track:73pehvxZUb87PhgyJJpTlw,medium_term,34,2023-09-28
spotify:track:5elW2CKSoqjYoJ32AGDxf1,medium_term,35,2023-09-28
spotify:track:7ixVW7RobslvMrvlzHYLha,medium_term,36,2023-09-28
spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,medium_term,37,2023-09-28
spotify:track:58ItBuVuKc03DvqSeZFnH1,medium_term,38,2023-09-28
spotify:track:4OtVQ2ZxS7yigIjGz5yKg1,medium_term,39,2023-09-28
spotify:track:5DZdCgnX9xAj59X6X7cQBs,medium_term,40,2023-09-28
spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,medium_term,41,2023-09-28
spotify:track:7CZRguMolNqIobnXxpV735,medium_term,42,2023-09-28
spotify:track:0a4MMyCrzT0En247IhqZbD,medium_term,43,2023-09-28
spotify:track:1117juaaAkSIUsQxTmmcKM,medium_term,44,2023-09-28
spotify:track:3zhbXKFjUDw40pTYyCgt1Y,medium_term,45,2023-09-28
spotify:track:0IGUXY4JbK18bu9oD4mPIm,medium_term,46,2023-09-28
spotify:track:4OSVR8gq2l3ceJiXNR7iiM,medium_term,47,2023-09-28
spotify:track:6l1dTAhX7P6EKvA11NLNuW,medium_term,48,2023-09-28
spotify:track:6P3CtlzTKLxcNYGOS3es8m,medium_term,49,2023-09-28
spotify:track:308Ir17KlNdlrbVLHWhlLe,medium_term,50,2023-09-28
spotify:track:3OHfY25tqY28d16oZczHc8,short_term,1,2023-09-28
spotify:track:1qosh64U6CR5ki1g1Rf2dZ,short_term,2,2023-09-28
spotify:track:7ovUcF5uHTBRzUpB6ZOmvt,short_term,3,2023-09-28
spotify:track:03kCR9HZpX5muU7D8xYPOL,short_term,4,2023-09-28
spotify:track:0FGeJSm4Iix7OdvjvENrwx,short_term,5,2023-09-28
spotify:track:1rxoyGj1QuPoVi8fOft1Kt,short_term,6,2023-09-28
spotify:track:2b2Nibg3lTUTKctwwb7bEv,short_term,7,2023-09-28
spotify:track:2fJ70dRX7J4jiVxKUQQp7C,short_term,8,2023-09-28
spotify:track:2vzn8usBcuNL93DnTjEK0z,short_term,9,2023-09-28
spotify:track:347PJwH4XqRbeaKaIW9sX3,short_term,10,2023-09-28
spotify:track:3QSjVPObHxuAJc3E5nrjRn,short_term,11,2023-09-28
spotify:track:3YdqewCLgGsFhruA3EhILy,short_term,12,2023-09-28
spotify:track:3an1JVi8OsE0aG6dMS4Pes,short_term,13,2023-09-28
spotify:track:4VSg5K1hnbmIg4PwRdY6wV,short_term,14,2023-09-28
spotify:track:69kOkLUCkxIZYexIgSG8rq,short_term,15,2023-09-28
spotify:track:7hCQ0E8STlIC4EVgbW5x3h,short_term,16,2023-09-28
spotify:track:0s8RXkQW9lwGEV6WlG8KDq,short_term,17,2023-09-28
spotify:track:37ZtpRBkHcaq6hHy0X98zn,short_term,18,2023-09-28
spotify:track:4xjVP2Vogo0C72o6Nevq0W,short_term,19,2023-09-28
spotify:track:1wcr8DjnN59Awev8nnKpQ4,short_term,20,2023-09-28
spotify:track:5yREbqEnoqMRuIOQ60t6as,short_term,21,2023-09-28
spotify:track:6koMMQlsRWBwHZXdtWxgUk,short_term,22,2023-09-28
spotify:track:0JL7DoEqAUcOntWmBuOSdh,short_term,23,2023-09-28
spotify:track:0XuepwFJUcKN8T5zTqoP0F,short_term,24,2023-09-28
spotify:track:0YJ9FWWHn9EfnN0lHwbzvV,short_term,25,2023-09-28
spotify:track:0Z2DbHevn9qtSKAWcYB2tM,short_term,26,2023-09-28
spotify:track:0aUNIY0nITYfGH1ooJBRvR,short_term,27,2023-09-28
spotify:track:0jXneVxiitQZsbtftH7HHJ,short_term,28,2023-09-28
spotify:track:0jd4aa9XgV5eom0ez0WBrD,short_term,29,2023-09-28
spotify:track:0o9zmvc5f3EFApU52PPIyW,short_term,30,2023-09-28
spotify:track:0qJtV82bKOgB2kvfa8IrZp,short_term,31,2023-09-28
spotify:track:1117juaaAkSIUsQxTmmcKM,short_term,32,2023-09-28
spotify:track:14jjsKr5HwNhZ18MJR5hYn,short_term,33,2023-09-28
spotify:track:1IWNylpZ477gIVUDpJL66u,short_term,34,2023-09-28
spotify:track:1Ng4tk8lYfiwXbw4t8gdA2,short_term,35,2023-09-28
spotify:track:1QFw2xxyQtgKjlrMCEqsNj,short_term,36,2023-09-28
spotify:track:1Rrj7KyS2R6SP9CQMDJW1w,short_term,37,2023-09-28
spotify:track:1TF9k6wfT1rkHnRp1AqAum,short_term,38,2023-09-28
spotify:track:1TXhBe3DnaOFc7onTbEoiB,short_term,39,2023-09-28
spotify:track:1VjIS4qoyD6JS2rNZQgE00,short_term,40,2023-09-28
spotify:track:1d6xaY4JvvqTWfgCeJAtWa,short_term,41,2023-09-28
spotify:track:1rY7zvbYYWaj1OVa3YlwLv,short_term,42,2023-09-28
spotify:track:1vRnOlS6Hei11RiUkKCXkO,short_term,43,2023-09-28
spotify:track:1xWVYPdaLm909DbFmuPGOR,short_term,44,2023-09-28
spotify:track:1xaLJbuJr6efSW8MFA7vTu,short_term,45,2023-09-28
spotify:track:1zd35Y44Blc1CwwVbW3Qnk,short_term,46,2023-09-28
spotify:track:2ApfJvLr7RbhJl6NOVhEu6,short_term,47,2023-09-28
spotify:track:2CC7fLFEcJBrO82NUwi9Op,short_term,48,2023-09-28
spotify:track:2FBNkgK3GbF2tVWxKNFRjX,short_term,49,2023-09-28
spotify:track:2FymmKBuog0loCuNXMwQID,short_term,50,2023-09-28
spotify:track:24nK8tW7Pt3Inh2utttuoG,long_term,1,2023-09-25
spotify:track:1XnpzbOGptRwfJhZgLbmSr,long_term,2,2023-09-25
spotify:track:3dbLT62Cvs46Ju7a8gpr36,long_term,3,2023-09-25
spotify:track:4SFknyjLcyTLJFPKD2m96o,long_term,4,2023-09-25
spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,long_term,5,2023-09-25
spotify:track:0ZeGfEAL5Rl4pd5LZBGuEK,long_term,6,2023-09-25
spotify:track:6u0pZe0Uv7GBR0iKptfWRf,long_term,7,2023-09-25
spotify:track:7qq0EOPW4RRlqdvMBmdd73,long_term,8,2023-09-25
spotify:track:6hvczQ05jc1yGlp9zhb95V,long_term,9,2023-09-25
spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,long_term,10,2023-09-25
spotify:track:1VjIS4qoyD6JS2rNZQgE00,long_term,11,2023-09-25
spotify:track:1exnDFdC34GyBcaLt9ZJfX,long_term,12,2023-09-25
